Tweet No || ID from Twitter API || Date || Content
566	||	702103681014091776	||	Tue Feb 23 14:12:16 EET 2016	||	RT @arinsoresarin2: FLAŞ#derik in sokak ve caddelerinde askeri araçlar mehter marşı çalıp dolaşıyor.
567	||	604276703402311680	||	Fri May 29 16:22:47 EEST 2015	||	RT @sibbtrn: @mkulunk #100BinAdaletMezununaHaziranda5000Kadro Kpss şampiyonu olduk ama verilen 19 kadro!  @Kumbuzmali @BasbakanlikDPB
568	||	603308288919347200	||	Wed May 27 00:14:39 EEST 2015	||	@SPORARTI çok anlamli cok önemli bir şampiyonluk ????
569	||	788075424794411008	||	Mon Oct 17 20:53:17 EEST 2016	||	RT @privatemimister: Edebiyatımız biyografiler ile ünlüdür Madonnanın hayatı kürk mantolu madonna schumaher in hayatı araba sevdası
570	||	651737559995953153	||	Wed Oct 07 15:35:17 EEST 2015	||	Aziz Sancar Müslüman bir mümin olarak nobeli Büyük başkan RTE sayesinde almıştır teşekkürler RTE büyük başkansın
571	||	652247620946104320	||	Fri Oct 09 01:22:05 EEST 2015	||	La adam evet ben arabım deseydi veya ne bileyim kürdüm deseydi kim bilir nobelin gözümüzde değeri ne olurdu... Ondan sonra eğitim şart :)
572	||	675036318934687744	||	Thu Dec 10 21:36:14 EET 2015	||	RT @AkGazeteTurkiye: PKK'yı ihbar edip ödülü reddettilerhttps://t.co/YhgwBPop95 https://t.co/frCz75YZbl
573	||	652168851916849152	||	Thu Oct 08 20:09:05 EEST 2015	||	Türkiye de bilim adına ilk nobel ödülünü alan ve gururla " ben Türk Milliyetçisiyim " diyen Aziz SANCAR 'ı bir Türk olarak tebrik ediyorum.
574	||	702380119168520192	||	Wed Feb 24 08:30:44 EET 2016	||	RT @ieeeodtu: Türkiye'den ve dünyadan dev markalardan ünlü isimler Kampüs Gelişim Günleri'nin 10. yılında 23-24-25 Şubatta KKM'de! https://…
575	||	596015581268201472	||	Wed May 06 21:16:02 EEST 2015	||	Bu akşam anladım ki, bir insan diğer bir insana bazen hayata bağlandığından çok daha kuvvetli bağlarla sarılabilirmiş.Sabahattin Ali|
576	||	787987042428911616	||	Mon Oct 17 15:02:05 EEST 2016	||	RT @MarjinalBalta: Cahildim madonna'nın kürküne kandım;Funda özkalyoncu'yu maria puder sandım
577	||	639944720656035840	||	Sat Sep 05 02:34:45 EEST 2015	||	kızı bulmak için swarm yükledim ve kızı bulamadım işte bu kadar hanım hanımcık ve güzel bir kızdı o yüzden o kızı hemen eşim yapmalıyım
578	||	639833831651061760	||	Fri Sep 04 19:14:07 EEST 2015	||	RT @cameronftbn: her konuda yetenekli başarılı olan insanlar ses çıkarmazken bi şeyden anlamayan beceriksiz insanlar neden bu kadar çok övü…
579	||	651735609661366272	||	Wed Oct 07 15:27:32 EEST 2015	||	ANAVATANIMA ÇOK MİNNETTARIM çünkü counteri bu topraklar üzerinde öğrendim nobel alamasamda bilim ışığının üzerimde olacağından emindim.
580	||	744262387922927616	||	Sat Jun 18 23:15:55 EEST 2016	||	RT @kilic_alper08: Millet milli takım marşını Shakira'ya yaptırır. Biz torbacıya yaptırıyoruz amk.
581	||	765979441243750400	||	Wed Aug 17 21:31:44 EEST 2016	||	@aykutince76 Erol kaynar kendi işine baksın Galatasaray'ı eşleştirmek onun haddi değil
582	||	640643613341413376	||	Mon Sep 07 00:51:54 EEST 2015	||	Bu pis oyunlara siz de alet olmayın. Her şey bizim elimizde. #başımızsağolsun #dağlıca
583	||	652100774147846144	||	Thu Oct 08 15:38:34 EEST 2015	||	RT @Senemkilic78: Kimya dalında nobel ödülünü alan Aziz Sancar'ı yürekten kutluyorum. Şanlı bayrağımızı bilim dünyasında dalgalandırdı http…
584	||	602937348867915776	||	Mon May 25 23:40:40 EEST 2015	||	RT @independent_tp: #AsgariÜcret5BinOlacak İşte Kaynaklar!#BarajıSeninOyunlaYıkacağız #cumhurbaşkanıüsküdarda şampiyon galatasaray ht…
585	||	640640098514653189	||	Mon Sep 07 00:37:56 EEST 2015	||	Ateş düştüğü yeri yakıyorsa türkiye cehennem #dağlıca
586	||	651733831276457984	||	Wed Oct 07 15:20:28 EEST 2015	||	Adam bilim dalında nobel almış neyin kafasını yaşayarak eleştiriyosunuz merak ettim
587	||	702599657428525057	||	Wed Feb 24 23:03:06 EET 2016	||	RT @oceanfor1d: YABANCIYA GİTMEDİ ÖDÜL NP
588	||	640638290794782720	||	Mon Sep 07 00:30:45 EEST 2015	||	RT @ismailcingoz1: Vatan evlatları dağlarda dağlıcalarda şehit düşerken ne hazin ki dantelli kefenliler medya kuruluşu protestosundalarmış.…
589	||	818177751656099840	||	Sun Jan 08 21:29:11 EET 2017	||	RT @BesiktasOrdusu: AKATLAR ARENA TEK SES TEK YÜREK; 'İZMİR MARŞI'  "YAŞA MUSTAFA KEMAL PAŞA YAŞA" https://t.co/LyTDklbnFx
590	||	744106397550452744	||	Sat Jun 18 12:56:04 EEST 2016	||	RT @Emresto06: adamlar 3 tane koymuş bize hala tribünde mehter marşı çalıyor ha gayret az daha çalın kanuni şimdi uyanıp ispanyayı fethe çı…
591	||	673663502293299200	||	Mon Dec 07 02:41:09 EET 2015	||	RT @BuNasil: Keşke bazı geceler hiç sabah olmasa.[Sabahattin Ali]
592	||	787988824991367168	||	Mon Oct 17 15:09:10 EEST 2016	||	kürk mantolu madonna'yı bilmeyebilirsin tamam! ama keşke susmayı deneseydin.. https://t.co/ejqDrpkCdO
593	||	744875465131831296	||	Mon Jun 20 15:52:04 EEST 2016	||	#GameofThrones 6/9 iyiydi be! bu diziyi izledikten sonra mehter marşı iyi gidiyor :)https://t.co/LcNtoQog4f
594	||	767090332009918464	||	Sat Aug 20 23:06:01 EEST 2016	||	RT @demarkesports: GOL | Beşiktaş 3-0 Alanyaspor, 58' Cenk Tosun (P)
595	||	640772684645711873	||	Mon Sep 07 09:24:47 EEST 2015	||	RT @hakansoyllu: Sende evladını şehit et görelim bakalım "karaktersiz" dediğin şehit babalarından ne kadar karakterlisin  #dağlıca
596	||	628958651492007936	||	Wed Aug 05 19:00:02 EEST 2015	||	UYGUR TÜRKLERİ DE NİHAYETRTE'NİN GERÇEK YÜZÜNÜ GÖRDÜLER:'Sadece Türkiye bize terörist damgası vurdu' http://t.co/UoI8DHyyiE
597	||	630434526410444800	||	Sun Aug 09 20:44:38 EEST 2015	||	RT @dusleryakasi35: Saçmalamayın ülen siz okuyasınız diye neden şiir yazayım ki ?? hem ben iyi biriyim asla ama asla çikin gızlara bakmam ????
598	||	788340462864269312	||	Tue Oct 18 14:26:27 EEST 2016	||	RT @giresinli: Kürk mantolu madonna'nın 1940'lı yıllarda Giresun'da fıntık topladığını biliyor muydunuz ? Bilmiyordunuz çünkü ben uydurdum
599	||	595756213863854080	||	Wed May 06 04:05:24 EEST 2015	||	RT @TrSweetGirl: Oha 10000 Takipçi Gönderdi =>http://t.co/01AgcXnstN
600	||	674513658349789185	||	Wed Dec 09 10:59:22 EET 2015	||	Oha o kadarini yapamaz diyosun ama yapiyolar...
601	||	674171977767104512	||	Tue Dec 08 12:21:39 EET 2015	||	Büyükşehir’in Rekreasyon Alanlarına Ödül https://t.co/D6M7dXtLc4 https://t.co/7yOi4Vtfuy
602	||	743900373333778432	||	Fri Jun 17 23:17:24 EEST 2016	||	Her şey gençlik maaşından mehter marşına dönmemiz ile başladı.
603	||	596378476631953408	||	Thu May 07 21:18:03 EEST 2015	||	RT @kemaluysal_: Ormanlara atılmış aç köpekleri beslediğimiz için 'aptal, hiç işin gücün yok mu' diyenlerin 'canı' cehenneme! http://t.co/3…
604	||	743842701641154560	||	Fri Jun 17 19:28:14 EEST 2016	||	10. Yıl marşını aslında tüm bu zihniyetteki müdürler yasakladı .??#yoruldum
605	||	701728659871293440	||	Mon Feb 22 13:22:04 EET 2016	||	#Çimsa ’ya #İş Sağlığı ve Güvenliği Performans Ödülü https://t.co/Y3TZy4Klu4 @cimsacement
606	||	702222098777972736	||	Tue Feb 23 22:02:49 EET 2016	||	-Maavii!+Geliyorum Hande.-Batu için bir video çekebilir misin?Bizi yakıştırıyormuş da,sana hayran.+Tabii,ama ödül?-Öpücük+Okey
607	||	736315142338715649	||	Sat May 28 00:56:24 EEST 2016	||	Toroslarin yiğitleri gara şalvarlı Yörük çocukları geliyor.. Gururumuzsun #alanyaspor
608	||	736667874912284672	||	Sun May 29 00:18:02 EEST 2016	||	RT @HsynKrdy: Sevginin önüne kimse geçemez ! Muhteşemdiniz Alanya ?? #alanya #alanyaturlzmvesanatfestivali #party #festival https://t.co/1dA…
609	||	652226087376842752	||	Thu Oct 08 23:56:31 EEST 2015	||	RT @Bablisok: Aziz Sancar'ın nobel alışını kutluyoruz http://t.co/KDZDCx5I3F
610	||	639512673802190849	||	Thu Sep 03 21:57:57 EEST 2015	||	RT @osman_gencer1: Antalya'mıza da ateş düştüAlanyalı İbr.Halil Aksoy kardeşimiz Mardin'de alçakça mayınlı saldırı sonucu şehit oldu???? htt…
611	||	603061881956360192	||	Tue May 26 07:55:31 EEST 2015	||	RT @focus2717: Futbola siyaset karışmasın deyip Saraylarda soytarılık yapanların şampiyon yapıldığı bir ülkenin sporseverleriyiz.Soytarı de…
612	||	817445837211136001	||	Fri Jan 06 21:00:49 EET 2017	||	RT @BARAKLIBOZKURT: Pusudaki ZamEmici Simsarlar #SiyasetiBırakÜlkeneBakhttps://t.co/JvInY5CeYP @alioncu34 #İncirlikeElKonsun #ŞırnakKıbrı…
613	||	595520842139889665	||	Tue May 05 12:30:07 EEST 2015	||	Hacıosmanoğlu'na fena yüklendiler! Marş... http://t.co/JYpbPmiiNS
614	||	641648874772373504	||	Wed Sep 09 19:26:27 EEST 2015	||	İmam soruyor. Şehite hakkınızı helal ediyormusunuz. Biz helal ettikte,  ya şehit bize hakkını helal ettimi.?#dağlıcasehitleri
615	||	767071939999391744	||	Sat Aug 20 21:52:56 EEST 2016	||	RT @SporSpikeriEsra: Beşiktaş Alanyaspor maçı öncesi https://t.co/FTfVXVH8Mp
616	||	745346036693106688	||	Tue Jun 21 23:01:57 EEST 2016	||	RT @O_Kenger: 10. Yıl marşını (eski) diye yasaklayan müdür'e! itaf ediyorum! https://t.co/mu00eoilcI
617	||	788042239452844032	||	Mon Oct 17 18:41:25 EEST 2016	||	Kürk Mantolu Madonna'yı Madonna'nın hayatı zannetmek.Vallahi içim acıdı,üzüldüm ?? #madonna
618	||	595201471035142144	||	Mon May 04 15:21:03 EEST 2015	||	RT @ynshty61: Ya ke (MAL) biZde hic mutevazi olamayacağız EN KOMEDYEN ÖDÜLÜN SAHİBİ OLURSUN ANCA ????????AKGönüllüler MeydanLarda http://t.c…
619	||	765970104752439298	||	Wed Aug 17 20:54:38 EEST 2016	||	Madonna'nın ünlü olmadan önce çekilmiş fotoğrafları https://t.co/H7lRe5m6sZ
620	||	640660734511292416	||	Mon Sep 07 01:59:56 EEST 2015	||	RT @herifbey: Demek oluyor ki 30 şehidimiz varken 400 millet vekili daha çok önemseniyor. #dağlıca
621	||	651825929795276800	||	Wed Oct 07 21:26:26 EEST 2015	||	ovunmek bi kenara 2016 kpss guncel bilgi sorusu olarak nobel odullu turk bilim insani kimdir?fav.la bunu guzel oldu bence.
622	||	788011285489254400	||	Mon Oct 17 16:38:25 EEST 2016	||	@elif__c yani ordaki madonna benim . bay ali yıllar öncesinden beni düşünerek yazmış sağolsun canims
623	||	817469128218918912	||	Fri Jan 06 22:33:22 EET 2017	||	RT @ToIga1881: Fenerbahçemin neferlerinin tezahüratları;"Mustafa Kemal'in Askerleriyiz""İzmir Marşı""Türkiye Laiktir Laik Kala…
624	||	766724043449962496	||	Fri Aug 19 22:50:31 EEST 2016	||	ptt 1. ligde yeni sezonun ilk sarı kartını bandırmaspordan yiğit gökoğlan gördü.
625	||	630101884565647360	||	Sat Aug 08 22:42:50 EEST 2015	||	RT @GSevincimbom: Maç Sonucu | GALATASARAY'IMIZ 1 - 0 BursasporŞAMPİYON CİMBOM !
626	||	766331662120681474	||	Thu Aug 18 20:51:20 EEST 2016	||	RT @ErolOnderoglu: .@TGCTr BasınÖzgürlüğüÖdülü'nü Uluslararası Basın Örgütleri Koalisyonu adına IPI Türkiye Başkanı @KadriGursel aldı https…
627	||	596083306690682880	||	Thu May 07 01:45:09 EEST 2015	||	RT @fuatavni_f: 11. Zift Medyası'nın iki ayrı raporla gelen gerçek tirajları:Sabah: 107000Vakit: 33000
628	||	744091411306450944	||	Sat Jun 18 11:56:31 EEST 2016	||	RT @topraktozu: 100 Yıllar geçse de seni "10. Yıl marşını yasaklayan müdür" olarak hatırlayacağız! #SarayİmPARAtoru https://t.co/MzeApMLDyr
629	||	736900591658672128	||	Sun May 29 15:42:46 EEST 2016	||	@gazetesozcu 100 kişiyi yönlendiren1000 tl alıyodu biri araba aldı kaza yaptı altı yaşında kızını kaybetti biri alanyadan yazlık aldı
630	||	603013660022337537	||	Tue May 26 04:43:54 EEST 2015	||	RT @aliyev_nejat: Cimbomu kim şampiyon yaptı? http://t.co/9XwKuAyJKh
631	||	674285416904851456	||	Tue Dec 08 19:52:25 EET 2015	||	Ablam nişan için dans müziği seç dedi.GALATASARAY marşı çalınır olur,biter dedim.
632	||	603605639915577345	||	Wed May 27 19:56:13 EEST 2015	||	@cemekr Allah bunları biliyor ve şampiyon olmamıza izin vermiyor işte o kadar tehlikeli tipler varki
633	||	641171470706716674	||	Tue Sep 08 11:49:25 EEST 2015	||	#TeröristihbarEdiyorum @hdpdemirtas dağlıca azmettiricisi planlayıcısıdır.
634	||	639027233454194688	||	Wed Sep 02 13:48:59 EEST 2015	||	RT @beyaztarih: Beethoven'ın ünlü 9.Senfoniyi Yeniçeri geleneği olan Mehter Marşı'ndan esinlenerek yazdığını biliyor muydunuz? http://t.co/…
635	||	595141270189821952	||	Mon May 04 11:21:50 EEST 2015	||	RT @Atam1881_: Sabredin reklamın bitmesine 34 gün kaldı. @JeansBiri @fuatpk http://t.co/vxW86HIM8c
636	||	788128579230064640	||	Tue Oct 18 00:24:30 EEST 2016	||	Seni seviyorum... Deli gibi değil gayet aklı başında olarak seviyorum #sabahattinali #kürkmantolumadonna
637	||	767057129912078336	||	Sat Aug 20 20:54:05 EEST 2016	||	Alanyaspor'un ilk 11'i: Haydar, Erhan, Berkan, Suley, Carlos Garcia, Deniz, Sackey, Candeias, Aissati, Emre, Ayite
638	||	736937367328706560	||	Sun May 29 18:08:54 EEST 2016	||	RT @akgenclikalanya: Dış İşleri Bakanımız Sayın @MevlutCavusoglu nu Havalimanında Karşıladık @rizasumer @MBerberoglu61 https://t.co/8WSJX5d…
639	||	818091411924983809	||	Sun Jan 08 15:46:06 EET 2017	||	RT @emresipahii: FENERBAHÇE'MİZİN SAHAMIZDA ADANASPORLA OYNAYACAĞI MAÇIN 19:23'Ü DAKİKASINDA TÜM STADIN İZMİR MARŞINI SÖYLEMESİNİ İSTEYENLE…
640	||	640959171807027200	||	Mon Sep 07 21:45:49 EEST 2015	||	Parayı bastırıp bedelli askerlik yapanların sesleri herkesten daha gür çıkıyor!Ar damarı olmalı insanın! #dağlıcasehitleri rahmet diliyorum!
641	||	767074838259302404	||	Sat Aug 20 22:04:27 EEST 2016	||	Alanyaspor teknik direktörü ne öyle aq devre arası soyunma odasında rakı sofrası kuracak tip var :d
642	||	767099509147049984	||	Sat Aug 20 23:42:29 EEST 2016	||	Beşiktaş 4-1 AlanyasporTebrikler BeşiktaşGoller Oğuzhan Özyakup Olcay Şahan Cenk Tosun (2)#Beşiktaş
643	||	640933624305553408	||	Mon Sep 07 20:04:18 EEST 2015	||	Bir ölür, Bin diriliriz!#dağlıca
644	||	673991043847741444	||	Tue Dec 08 00:22:41 EET 2015	||	RT @KurdeYok: Ey Türk; Senin İstiklal Marşın bile "Korkma" diye başlıyor sen ne ara bu kahpe düşmandan bu kadar korkar oldun?
645	||	595638001620938752	||	Tue May 05 20:15:40 EEST 2015	||	RT @SanliurfaSK: PTT 1.Lig 2014-2015 sezonunun bitimine üç hafta kala Spor Toto Süper Lig'e doğrudan yükselen @KayserisporFK'yı tebrik eder…
646	||	767082413201747972	||	Sat Aug 20 22:34:33 EEST 2016	||	Beşiktaş kadar ballısı yok amk takımları sik gibi ve ondan dahada sik olan alanya geliyor gelseydiya başakşehir konya ananızı sikeydi
647	||	596071998821826560	||	Thu May 07 01:00:13 EEST 2015	||	2.Küme play-off maçları bu akşam başlıyorhttp://t.co/sJ5qihPTxU http://t.co/DlMmHnKpk0
648	||	766883112454352896	||	Sat Aug 20 09:22:36 EEST 2016	||	RT @OIlhan1967: Necdet özel Gölbaşı ziyaretinde:(Hepşinin gayeşi)aynıdırTerör örgütlerinin nihai hedefi aynıdır ama hedefi aynıdırAh 1 k…
649	||	736269000800391168	||	Fri May 27 21:53:03 EEST 2016	||	Süper lig iyice çomar ligine döndü alanyaspor ne aq ya
650	||	736269533481213956	||	Fri May 27 21:55:10 EEST 2016	||	Çıktık!!! Süper ligdeyiz!!! #alanyaspor #bugüngünlerdenalanyaspor https://t.co/zY02LMw7kv
651	||	602927601292812289	||	Mon May 25 23:01:56 EEST 2015	||	RT @sporx: Mancini: "Galatasaray Türkiye'de şampiyon olarak 4. yıldızı takan ilk takım oldu. Tebrikler..." http://t.co/WJermLFOD3
652	||	629734308333404160	||	Fri Aug 07 22:22:13 EEST 2015	||	RT @SerapAkincioglu: @cemkucuk55 :PKK terör örgütü değilmidir@haykobagdat :Zamanında terör eylemleri yapmış bir OLGUDURPKK=Pislik KahpeKa…
653	||	639971723589324800	||	Sat Sep 05 04:22:03 EEST 2015	||	Koca bir dağa bir güvercin konsa o dağ o güvercini hissetmez. Aynı şekilde o dağdan bir güvercin ayrilsa o dağ onuda hissetmez
654	||	743876004419100672	||	Fri Jun 17 21:40:34 EEST 2016	||	RT @YuruGunese: 5 gün önce babasını kaybeden Darijo Srna, marşlar okunduğu sırada gözyaşlarını tutamadı. https://t.co/QhAkmsuTX7
655	||	651815288871198720	||	Wed Oct 07 20:44:09 EEST 2015	||	Son yüzyılda Türkiye adına gerçekleşmiş en önemli olaydır bu keşke bana da nobel azalea ödülü falan verseler
656	||	787985465349636096	||	Mon Oct 17 14:55:49 EEST 2016	||	RT @ucurtmaadam: Kürk mantolu madonna ismi değiştirilsin, 15 temmuz demokrasi madonnası olsun #kürkmantolumadonna
657	||	743891116500590592	||	Fri Jun 17 22:40:37 EEST 2016	||	RT @s4ycho: Euro2016 için çekilen onlarca reklam filmi yazılan marşlar harcanan paralar ve sonuç: EYFELİN KIRMIZI BEYAZ OLMASI
658	||	817306087204458498	||	Fri Jan 06 11:45:30 EET 2017	||	@dr_sozdemir @naci_agbal Aktifsene ruhsat veren bakanlar yetkililer gorevde ama üye öğretmenler ihraçoldu hem de terörist yaftasıyla
659	||	818149507221295105	||	Sun Jan 08 19:36:57 EET 2017	||	bakın arkadaşlar bu izmir marşını her maç istisnasız söyleyen karşıyaka taraftarıdır. önünde saygıyla eğiliyorum onların.
660	||	788060388227186689	||	Mon Oct 17 19:53:32 EEST 2016	||	hocam seni niye affediyim ya adam orda sana 1943 diyo sen hala primadonna. ayneeen previously on madonna https://t.co/j8QD7T9GaX
661	||	595968227567673344	||	Wed May 06 18:07:52 EEST 2015	||	RT @tckudret_kacar: 10.yıl MARŞIhttps://t.co/zhokGNXfgY@ilkergulphoto @SelimCans81 @Safak_115_ @CuneytTOKSOZ @nuraycitlak2 @BYBT57 …
662	||	602907569296900097	||	Mon May 25 21:42:20 EEST 2015	||	#trtşampiyonbelliolurmu Bu maç içn kupayı feda eden ismail hca acba karyerni de fenerbahçe gelcği içn feda edip istifa etm erdemliğni  gstr
663	||	702530493351383042	||	Wed Feb 24 18:28:16 EET 2016	||	RT @makifseylan: "Dünyayı İyilik Değiştirecek"İyilik Ödülleri törenine davet etme nezaketi gösteren @DiyanetVakfi na teşekkür ederim https…
664	||	788090641720848384	||	Mon Oct 17 21:53:45 EEST 2016	||	kürk mantolu madonna' https://t.co/OR5SfKq8d8
665	||	651756992227377156	||	Wed Oct 07 16:52:30 EEST 2015	||	ikinci nobeli doktora için dışarı kaçan getirebilir. umutluyum
666	||	639177938978607104	||	Wed Sep 02 23:47:50 EEST 2015	||	RT @Onlyou1905: Evren Göz: Transfer vs derken Galatasaray taraftarının tepkisi artık doruğa ulaştı ve bardağı taşıran son damla oldu. #Durs…
667	||	629565391124209664	||	Fri Aug 07 11:11:00 EEST 2015	||	Alanya manzarası eşliğinde ziyafethttps://t.co/mLgwIXDhxn http://t.co/QQ8Lw8anSF
668	||	788133725624209408	||	Tue Oct 18 00:44:57 EEST 2016	||	Kürk mantolu madonna aslen türktür aksini iddia eden magazinci değildir sjşdnşqmadk
669	||	743851564239060992	||	Fri Jun 17 20:03:27 EEST 2016	||	Hahaha harbiden bu daha güzelmiş sondaki mehter marşında gözyaşlarıma hakim olamadım ?? deliningomlegi
670	||	602916276705611776	||	Mon May 25 22:16:56 EEST 2015	||	RT @BlackEagle1903: Fenerliler için her şey 1 maçlığına Beşiktaş'ı tutmakla başladı.. 4 kırmızı kart ve kaybedilen şampiyonluk..
671	||	651751573199155200	||	Wed Oct 07 16:30:58 EEST 2015	||	@FerdiCarrefour Abi nobel muhabbeti ney? Çok geri kaldım ya
672	||	596000368531787776	||	Wed May 06 20:15:35 EEST 2015	||	16. İnsanlığın  Gerçek Dostları Ödül Töreninde Dünya Yaşlılık Derneği Ailesi olarak Gururla Ödülümüzü… https://t.co/3Um6AjMDa5
673	||	640891236665139200	||	Mon Sep 07 17:15:52 EEST 2015	||	Binlerce anne baba gözlerinde yaşla, acı haberi beklerken bence "vatan sağ olmasın" #dağlıca http://t.co/NXxfz1nEUi
674	||	818177869113331713	||	Sun Jan 08 21:29:39 EET 2017	||	RT @yazarsecmeleri: Sen aklıma gelince her şey gülümserdi. Ağaçlar şarkı söyler, rüzgâr tatlı eserdi. /Sabahattin Ali/
675	||	596393160907042818	||	Thu May 07 22:16:24 EEST 2015	||	RT @BugunkuHaberler: Cüneyt Çakır PTT 1. Lig'de http://t.co/JYD2B6I89C http://t.co/07q4U5mqZU
676	||	817093775734571012	||	Thu Jan 05 21:41:51 EET 2017	||	Terör süz bir dünya istiyorum.
677	||	651780744579313664	||	Wed Oct 07 18:26:53 EEST 2015	||	Sidikli sunepe Obama'ya ikinci bir nobeli dunya kaldirmaz. https://t.co/QhzIdMHnWO
678	||	640823423149699073	||	Mon Sep 07 12:46:24 EEST 2015	||	RT @Efeler_tabur: Son dakika:dağlıca bölgesi telsiz anonsları çok sayıda teröristin ölü olarak ele geçirildiği bilgisi paylaşıyor,  ölü say…
679	||	765895915873894400	||	Wed Aug 17 15:59:50 EEST 2016	||	Sen gülünce ben zaten gülmüş oluyorum ki ???? @ Akçatı Köyü Eski Adı Arap Köyü Alanya/Antalya https://t.co/YaeBt8BAx1
680	||	629276621682421761	||	Thu Aug 06 16:03:32 EEST 2015	||	RT @imamoglu53: Kürt aşireti lideri Şeyh Ramazan:''Pkk kafir bir terör örgütüdür.'' http://t.co/p6LLXvU9Fh
681	||	736269738972708864	||	Fri May 27 21:55:59 EEST 2016	||	alanyaspor alanyaspor
682	||	817776608450924544	||	Sat Jan 07 18:55:11 EET 2017	||	RT @manttolumadonna: Katiyyen en tahammül edemediğim şey merhamettir.Bana acıdığınızı hissettiğim anda allahaısmarladık!Yüzümü bile görem…
683	||	651832397412061184	||	Wed Oct 07 21:52:08 EEST 2015	||	RT @zeberccet: Qemalist vesayet dediğiniz 923 aydınlanma devrimi ile nobel ödülünün ne alakası var diyen dangozlar; az yanaşın, size 2 çift…
684	||	788069460506730496	||	Mon Oct 17 20:29:35 EEST 2016	||	RT @barissaglam: Kürt mantolu madonna https://t.co/e2XPUSgGm9
685	||	628951793813323776	||	Wed Aug 05 18:32:47 EEST 2015	||	RT @kadirberkli: Bir insanın sana neler verebileceği değil, senin için nelerden vazgeçebileceği önemlidir... http://t.co/ABEWjKAY4Q
686	||	787949314647658500	||	Mon Oct 17 12:32:10 EEST 2016	||	Madonnanın menajeri Sabahattin Abi #kürkmantolumadonna @tv8 https://t.co/ZQBT8wjzxs
687	||	652295863818129408	||	Fri Oct 09 04:33:47 EEST 2015	||	RT @vedatozdemiro: nobel matiz: kimyacı bana taktı!
688	||	702788149458636800	||	Thu Feb 25 11:32:06 EET 2016	||	RT @kacsaatoldunet: Sabahattin Ali'nin bugün doğum günü; doğalı 109 yıl oldu. https://t.co/hIkCWKCLUt
689	||	628885972592275456	||	Wed Aug 05 14:11:14 EEST 2015	||	RT @fenobella: İradem zayıf değil, tutkularım güçlü..
690	||	743892634855424001	||	Fri Jun 17 22:46:39 EEST 2016	||	Ulan stadta mehter marşı caliyo bari ona sayginiz olsun lan
691	||	817504754599337984	||	Sat Jan 07 00:54:56 EET 2017	||	RT @hoplatan06: Günlük Taze Süt.. https://t.co/qEgfOKqfP1
692	||	744985267837210624	||	Mon Jun 20 23:08:23 EEST 2016	||	RT @MTanal: Bolu da 10.Yıl marşını yasaklayan ilkel kafa Milli Eğitim müdürünü protesto etmek için YARIN Sa 11 Bolu'da olacağım.Herkesi dav…
693	||	640609228424654848	||	Sun Sep 06 22:35:16 EEST 2015	||	RT @Cemil_Yucel: dağlıca twittera 17:58 de düşmüş
694	||	640626274097098754	||	Sun Sep 06 23:43:00 EEST 2015	||	Şehitlerimizin kanı yeredeğil Albayrağa #17ŞehidimizVar #acımızbüyükdağlıca #HükümetUyuduTerörBüyüdü #KatilDemirtas #KoltuklarinizdaGeberin
695	||	675016861579386881	||	Thu Dec 10 20:18:55 EET 2015	||	Avaz 23:00'da Tunnel Sahnesinde. (@ Tunnel in Antalya, Alanya) https://t.co/Lc03k2Sn7S https://t.co/oF3oiWa3Sq
696	||	640652656252469250	||	Mon Sep 07 01:27:50 EEST 2015	||	RT @kutupbeyfendisi: Sende evladını şehit et görelim bakalım "karaktersiz" dediğin şehit babalarından ne kadar karakterlisin  #dağlıca
697	||	603824599353139201	||	Thu May 28 10:26:17 EEST 2015	||	Şampiyon Galatasaray'ın şampiyon taraftarlarından Chica Of Gala (Müge) ile röportaj http://t.co/oupIgPiKCA @Radikal aracılığıyla????????????
698	||	595645144528990208	||	Tue May 05 20:44:03 EEST 2015	||	RT @Uverrciinkaa: Şimdi şiir bence senin yüzündür Şimdi benim tahtım senin dizindir.Sabahattin Ali
699	||	602913843992485888	||	Mon May 25 22:07:16 EEST 2015	||	Hergün şampiyonluk kutlicaz herhalde biz iyimiş bu :)
700	||	743788066653995009	||	Fri Jun 17 15:51:08 EEST 2016	||	RT @ugurdundarsozcu: Bolu Milli Eğt.Md.10.Yıl Marşı'nı yasaklamış! Bay badem bıyık şunu öğrenecek: Feriştahı gelse o marşı yasaklayamaz! ht…
701	||	640640354363002880	||	Mon Sep 07 00:38:57 EEST 2015	||	RT @sferfb: #dağlıca  'da hala ulaşılamayın askerler varken,kayıpların artacağı kesinken Hürriyet baskınıyla gündemin akışını değiştirdiler…
702	||	602905962911956992	||	Mon May 25 21:35:57 EEST 2015	||	Sen gel ki çiçekler açsın, sen gel ki meşaleler yansın, sen gel ki şampiyonluk şarkıları söylensin.#AliKoc ???????? http://t.co/xenE0Qspf9
703	||	651720543700426752	||	Wed Oct 07 14:27:40 EEST 2015	||	RT @trksmngl: Türk bayrağına aşık birinin Nobel ödülü alması ve bizim bu güzel insanın adını nobel ödülü alınca duymamız ayıptır! http://t.…
704	||	651802907285803009	||	Wed Oct 07 19:54:57 EEST 2015	||	memleketlin nobel aldı kutlasana, anca hokkabazlık tabi @DrOz
